from,to,count
Tanzania,Burundi,294595
Tanzania,Belgium,242
Tanzania,Bulgaria,2
Tanzania,Bolivia,1
Tanzania,Brazil,8
Tanzania,Switzerland,25
Tanzania,Democratic Republic of the Congo,22421
Tanzania,Republic of Congo,703
Tanzania,Czech Republic,4
Tanzania,Denmark,30
Tanzania,Ecuador,1
Tanzania,Finland,48
Tanzania,France,44
Tanzania,Italy,10
Tanzania,Kenya,1141
Tanzania,Netherlands,315
Tanzania,Norway,290
Tanzania,Poland,2
Tanzania,Rwanda,6583
Tanzania,South Sudan,14973
Tanzania,Slovakia,1
Tanzania,Sweden,713
Tanzania,Swaziland,18
Tanzania,Uganda,6055
Tanzania,South Africa,546
Tanzania,Zambia,65
Uganda,Angola,23
Uganda,Australia,21
Uganda,Burundi,1230
Uganda,Belgium,24
Uganda,Brazil,1
Uganda,Botswana,1
Uganda,Switzerland,1
Uganda,Democratic Republic of the Congo,4629
Uganda,Republic of Congo,153
Uganda,Denmark,4
Uganda,Finland,6
Uganda,France,8
Uganda,Italy,2
Uganda,Kazakhstan,11
Uganda,Kenya,1
Uganda,Netherlands,1
Uganda,Norway,10
Uganda,Rwanda,3560
Uganda,South Sudan,187684
Uganda,Sweden,8
Uganda,Swaziland,2
Uganda,Uzbekistan,1
Uganda,South Africa,69
Uganda,Zambia,9
Ukraine,Austria,244
Ukraine,Azerbaijan,855
Ukraine,Belgium,86
Ukraine,Bulgaria,1780
Ukraine,Belarus,11299
Ukraine,Bolivia,6
Ukraine,Brazil,93
Ukraine,Switzerland,1286
Ukraine,Colombia,5
Ukraine,Cyprus,326
Ukraine,Czech Republic,61138
Ukraine,Germany,24478
Ukraine,Denmark,2023
Ukraine,Algeria,34
Ukraine,Ecuador,51
Ukraine,Egypt,3
Ukraine,Spain,20269
Ukraine,Estonia,1082
Ukraine,Finland,312
Ukraine,France,1536
Ukraine,United Kingdom,353
Ukraine,Greece,77
Ukraine,Hungary,5393
Ukraine,Iran,3
Ukraine,Iceland,55
Ukraine,Italy,51577
Ukraine,Kazakhstan,7447
Ukraine,Lithuania,675
Ukraine,Luxembourg,3
Ukraine,Latvia,334
Ukraine,Moldova,944
Ukraine,Macedonia,4
Ukraine,Malta,8
Ukraine,Netherlands,166
Ukraine,Norway,780
Ukraine,New Zealand,8
Ukraine,Panama,14
Ukraine,Poland,50
Ukraine,Portugal,8467
Ukraine,Romania,3929
Ukraine,Russia,100101
Ukraine,Serbia,11
Ukraine,Slovakia,2217
Ukraine,Slovenia,390
Ukraine,Sweden,1191
Ukraine,Turkey,343
Ukraine,South Africa,259
Uruguay,Angola,2
Uruguay,United Arab Emirates,1
Uruguay,Argentina,1
Uruguay,Australia,432
Uruguay,Austria,101
Uruguay,Belgium,124
Uruguay,Bulgaria,44
Uruguay,Bahamas,6
Uruguay,Bolivia,210
Uruguay,Brazil,1
Uruguay,Botswana,2
Uruguay,Central African Republic,1
Uruguay,Canada,1028
Uruguay,Switzerland,415
Uruguay,Channel Islands,3
Uruguay,Chile,86
Uruguay,Republic of Congo,1
Uruguay,Colombia,237
Uruguay,Cape Verde,4
Uruguay,Costa Rica,5
Uruguay,Cyprus,5
Uruguay,Czech Republic,32
Uruguay,Germany,170
Uruguay,Denmark,76
Uruguay,Dominican Republic,97
Uruguay,Algeria,5
Uruguay,Ecuador,921
Uruguay,Egypt,5
Uruguay,Spain,33763
Uruguay,Finland,61
Uruguay,France,314
Uruguay,United Kingdom,265
Uruguay,Equatorial Guinea,36
Uruguay,Greece,14
Uruguay,Guatemala,25
Uruguay,Hong Kong,1
Uruguay,Honduras,2
Uruguay,Haiti,61
Uruguay,Hungary,51
Uruguay,Ireland,68
Uruguay,Iceland,11
Uruguay,Israel,2200
Uruguay,Italy,4904
Uruguay,Japan,7
Uruguay,Kazakhstan,3
Uruguay,Lithuania,14
Uruguay,Luxembourg,18
Uruguay,Latvia,6
Uruguay,Moldova,1
Uruguay,Madagascar,1
Uruguay,Mexico,323
Uruguay,Malta,1
Uruguay,Mauritania,2
Uruguay,Mayotte,1
Uruguay,New Caledonia,5
Uruguay,Netherlands,75
Uruguay,Norway,89
Uruguay,New Zealand,166
Uruguay,Panama,128
Uruguay,Philippines,33
Uruguay,Poland,209
Uruguay,Portugal,156
Uruguay,Paraguay,622
Uruguay,Reunion,1
Uruguay,Romania,264
Uruguay,Russia,50
Uruguay,Serbia,1
Uruguay,Slovakia,24
Uruguay,Slovenia,5
Uruguay,Sweden,374
Uruguay,Turkey,89
Uruguay,Tanzania,2
Uruguay,Uganda,2
Uruguay,United States,7926
Uruguay,Venezuela,546
Uruguay,South Africa,115
United States,Aruba,581
United States,Angola,1045
United States,Albania,3226
United States,United Arab Emirates,4530
United States,Argentina,21
United States,Australia,39044
United States,Austria,28405
United States,Azerbaijan,893
United States,Burundi,1536
United States,Belgium,18602
United States,Benin,10
United States,Bulgaria,4489
United States,Bahrain,1035
United States,Bahamas,27
United States,Bosnia and Herzegovina,430
United States,Belarus,2092
United States,Belize,1069
United States,Bolivia,2505
United States,Brazil,6442
United States,Barbados,575
United States,Brunei,60
United States,Bhutan,12
United States,Botswana,768
United States,Central African Republic,277
United States,Canada,96074
United States,Switzerland,48262
United States,Channel Islands,1044
United States,Chile,1728
United States,China,11317
United States,Cameroon,16
United States,Democratic Republic of the Congo,188
United States,Republic of Congo,499
United States,Colombia,7143
United States,Comoros,2
United States,Cape Verde,236
United States,Costa Rica,1423
United States,Cuba,20
United States,Cyprus,4167
United States,Czech Republic,29070
United States,Germany,105286
United States,Denmark,9962
United States,Dominican Republic,1338
United States,Algeria,2037
United States,Ecuador,29496
United States,Egypt,1390
United States,Western Sahara,4
United States,Spain,189955
United States,Estonia,795
United States,Finland,6903
United States,Fiji,3
United States,France,32583
United States,Gabon,38
United States,United Kingdom,140824
United States,Georgia,1
United States,Ghana,207
United States,Guadeloupe,118
United States,Guinea-Bissau,15
United States,Equatorial Guinea,116
United States,Greece,34629
United States,Grenada,14
United States,Guatemala,1663
United States,Guyana,402
United States,Hong Kong,130
United States,Honduras,561
United States,Croatia,2710
United States,Haiti,561
United States,Hungary,18801
United States,Indonesia,1165
United States,Ireland,9581
United States,Iran,145
United States,Iraq,8
United States,Iceland,4754
United States,Israel,64692
United States,Italy,255654
United States,Jamaica,1709
United States,Jordan,441
United States,Japan,6876
United States,Kazakhstan,41206
United States,Kenya,11
United States,Kyrgyzstan,4
United States,South Korea,17775
United States,Kuwait,12
United States,Lebanon,118
United States,Liberia,13221
United States,Libya,528
United States,Saint Lucia,241
United States,Lesotho,30
United States,Lithuania,2011
United States,Luxembourg,5925
United States,Latvia,1100
United States,Morocco,10
United States,Moldova,477
United States,Madagascar,213
United States,Mexico,193379
United States,Macedonia,1055
United States,Malta,433
United States,Montenegro,1707
United States,Mongolia,324
United States,Mauritania,119
United States,Mauritius,72
United States,Mayotte,69
United States,New Caledonia,648
United States,Nicaragua,2
United States,Netherlands,13085
United States,Norway,22454
United States,New Zealand,9709
United States,Panama,3529
United States,Philippines,1251
United States,Papua New Guinea,38
United States,Poland,21134
United States,North Korea,646
United States,Portugal,8558
United States,Paraguay,693
United States,Palestine,801
United States,French Polynesia,41
United States,Qatar,1709
United States,Reunion,133
United States,Romania,10268
United States,Russia,40228
United States,Rwanda,722
United States,Singapore,5669
United States,Solomon Islands,8
United States,El Salvador,508
United States,Serbia,26930
United States,South Sudan,11165
United States,Sao Tome and Principe,2
United States,Suriname,1007
United States,Slovakia,6270
United States,Slovenia,3507
United States,Sweden,18933
United States,Swaziland,83
United States,Syria,716
United States,Togo,51
United States,Thailand,32327
United States,Tajikistan,17
United States,Turkmenistan,7
United States,Tonga,4
United States,Trinidad and Tobago,651
United States,Tunisia,41
United States,Turkey,46767
United States,Tanzania,1026
United States,Uganda,906
United States,Ukraine,19157
United States,Uruguay,860
United States,Uzbekistan,117
United States,Saint Vincent and the Grenadines,166
United States,Venezuela,16664
United States,Vietnam,531
United States,Vanuatu,16
United States,South Africa,15712
United States,Zambia,14
Uzbekistan,Albania,3
Uzbekistan,Australia,229
Uzbekistan,Austria,379
Uzbekistan,Azerbaijan,3352
Uzbekistan,Belgium,915
Uzbekistan,Bulgaria,573
Uzbekistan,Belarus,2022
Uzbekistan,Bolivia,3
Uzbekistan,Brazil,17
Uzbekistan,Botswana,2
Uzbekistan,Canada,525
Uzbekistan,Switzerland,698
Uzbekistan,China,24
Uzbekistan,Republic of Congo,15
Uzbekistan,Colombia,3
Uzbekistan,Cape Verde,5
Uzbekistan,Cyprus,95
Uzbekistan,Czech Republic,3019
Uzbekistan,Germany,4596
Uzbekistan,Denmark,197
Uzbekistan,Algeria,17
Uzbekistan,Ecuador,25
Uzbekistan,Egypt,15
Uzbekistan,Spain,1851
Uzbekistan,Estonia,205
Uzbekistan,Finland,107
Uzbekistan,France,747
Uzbekistan,United Kingdom,527
Uzbekistan,Greece,863
Uzbekistan,Croatia,1
Uzbekistan,Hungary,240
Uzbekistan,Ireland,25
Uzbekistan,Iran,105
Uzbekistan,Iceland,21
Uzbekistan,Israel,78
Uzbekistan,Italy,3901
Uzbekistan,Kazakhstan,147422
Uzbekistan,Kyrgyzstan,487
Uzbekistan,South Korea,4942
Uzbekistan,Lithuania,265
Uzbekistan,Luxembourg,13
Uzbekistan,Latvia,249
Uzbekistan,Moldova,2437
Uzbekistan,Madagascar,1
Uzbekistan,Mexico,4
Uzbekistan,Macedonia,1
Uzbekistan,Malta,2
Uzbekistan,Montenegro,3
Uzbekistan,Mongolia,1
Uzbekistan,Netherlands,149
Uzbekistan,Norway,451
Uzbekistan,New Zealand,46
Uzbekistan,Panama,2
Uzbekistan,Philippines,7
Uzbekistan,Poland,397
Uzbekistan,North Korea,3
Uzbekistan,Portugal,757
Uzbekistan,Romania,169
Uzbekistan,Russia,299656
Uzbekistan,Rwanda,1
Uzbekistan,Serbia,8
Uzbekistan,Slovakia,97
Uzbekistan,Slovenia,32
Uzbekistan,Sweden,1370
Uzbekistan,Turkmenistan,1092
Uzbekistan,Turkey,2346
Uzbekistan,Tanzania,4
Uzbekistan,Uganda,2
Uzbekistan,Ukraine,35838
Uzbekistan,United States,9373
Uzbekistan,South Africa,39
Saint Vincent and the Grenadines,Aruba,35
Saint Vincent and the Grenadines,Australia,3
Saint Vincent and the Grenadines,Austria,2
Saint Vincent and the Grenadines,Brazil,14
Saint Vincent and the Grenadines,Barbados,1329
Saint Vincent and the Grenadines,Canada,1895
Saint Vincent and the Grenadines,Czech Republic,1
Saint Vincent and the Grenadines,Denmark,1
Saint Vincent and the Grenadines,Finland,1
Saint Vincent and the Grenadines,Grenada,48
Saint Vincent and the Grenadines,Guyana,82
Saint Vincent and the Grenadines,Honduras,1
Saint Vincent and the Grenadines,Hungary,1
Saint Vincent and the Grenadines,Italy,14
Saint Vincent and the Grenadines,Jamaica,46
Saint Vincent and the Grenadines,Saint Lucia,121
Saint Vincent and the Grenadines,Mexico,5
Saint Vincent and the Grenadines,Nicaragua,1
Saint Vincent and the Grenadines,Netherlands,11
Saint Vincent and the Grenadines,Norway,12
Saint Vincent and the Grenadines,New Zealand,3
Saint Vincent and the Grenadines,Panama,1
Saint Vincent and the Grenadines,Peru,2
Saint Vincent and the Grenadines,Sweden,3
Saint Vincent and the Grenadines,United States,2205
Saint Vincent and the Grenadines,Venezuela,18
Venezuela,Aruba,148
Venezuela,Argentina,3
Venezuela,Australia,640
Venezuela,Austria,71
Venezuela,Burundi,1
Venezuela,Belgium,10
Venezuela,Bulgaria,16
Venezuela,Belarus,1
Venezuela,Bolivia,55
Venezuela,Brazil,1
Venezuela,Canada,849
Venezuela,Switzerland,525
Venezuela,Colombia,6768
Venezuela,Cyprus,12
Venezuela,Czech Republic,110
Venezuela,Germany,196
Venezuela,Denmark,87
Venezuela,Algeria,3
Venezuela,Ecuador,3950
Venezuela,Egypt,3
Venezuela,Spain,27359
Venezuela,Finland,45
Venezuela,France,951
Venezuela,United Kingdom,88
Venezuela,Greece,53
Venezuela,Guatemala,2
Venezuela,Guyana,211
Venezuela,Hungary,59
Venezuela,Ireland,7
Venezuela,Iceland,15
Venezuela,Israel,133
Venezuela,Italy,18004
Venezuela,Jordan,1
Venezuela,Kazakhstan,30
Venezuela,Saint Lucia,7
Venezuela,Lithuania,8
Venezuela,Luxembourg,5
Venezuela,Latvia,17
Venezuela,Mexico,1715
Venezuela,Malta,1
Venezuela,Netherlands,223
Venezuela,Norway,222
Venezuela,New Zealand,12
Venezuela,Panama,2144
Venezuela,Poland,57
Venezuela,Portugal,7
Venezuela,Paraguay,1
Venezuela,Romania,56
Venezuela,Russia,17
Venezuela,South Sudan,3
Venezuela,Slovakia,21
Venezuela,Slovenia,14
Venezuela,Sweden,192
Venezuela,Syria,2
Venezuela,Turkey,25
Venezuela,Tanzania,1
Venezuela,Uganda,1
Venezuela,Ukraine,11
Venezuela,United States,11808
Venezuela,Uzbekistan,1
Venezuela,South Africa,44
Virgin Islands,Aruba,2
Virgin Islands,United Arab Emirates,10
Virgin Islands,Australia,61
Virgin Islands,Austria,7
Virgin Islands,Belgium,7
Virgin Islands,Bulgaria,2
Virgin Islands,Bahrain,1
Virgin Islands,Belize,3
Virgin Islands,Bolivia,7
Virgin Islands,Brazil,36
Virgin Islands,Barbados,57
Virgin Islands,Botswana,1
Virgin Islands,Canada,265
Virgin Islands,Switzerland,25
Virgin Islands,Chile,4
Virgin Islands,China,20
Virgin Islands,Colombia,50
Virgin Islands,Cape Verde,32
Virgin Islands,Costa Rica,6
Virgin Islands,Cuba,1
Virgin Islands,Cyprus,2
Virgin Islands,Czech Republic,10
Virgin Islands,Germany,58
Virgin Islands,Denmark,9
Virgin Islands,Dominican Republic,202
Virgin Islands,Algeria,2
Virgin Islands,Ecuador,86
Virgin Islands,Egypt,2
Virgin Islands,Spain,22
Virgin Islands,Finland,4
Virgin Islands,France,546
Virgin Islands,United Kingdom,631
Virgin Islands,Guadeloupe,1
Virgin Islands,Greece,24
Virgin Islands,Grenada,277
Virgin Islands,Guatemala,5
Virgin Islands,Guyana,6
Virgin Islands,Honduras,2
Virgin Islands,Croatia,1
Virgin Islands,Haiti,4
Virgin Islands,Hungary,7
Virgin Islands,Indonesia,2
Virgin Islands,Ireland,6
Virgin Islands,Iceland,1
Virgin Islands,Israel,77
Virgin Islands,Italy,51
Virgin Islands,Jamaica,21
Virgin Islands,Japan,13
Virgin Islands,South Korea,31
Virgin Islands,Libya,1
Virgin Islands,Saint Lucia,16
Virgin Islands,Lithuania,1
Virgin Islands,Luxembourg,1
Virgin Islands,Latvia,1
Virgin Islands,Mexico,468
Virgin Islands,Malta,1
Virgin Islands,Mongolia,1
Virgin Islands,Netherlands,159
Virgin Islands,Norway,12
Virgin Islands,New Zealand,17
Virgin Islands,Panama,15
Virgin Islands,Poland,18
Virgin Islands,North Korea,1
Virgin Islands,Portugal,3
Virgin Islands,Paraguay,2
Virgin Islands,Palestine,2
Virgin Islands,Qatar,3
Virgin Islands,Romania,4
Virgin Islands,Russia,8
Virgin Islands,Singapore,11
Virgin Islands,El Salvador,2
Virgin Islands,Suriname,1
Virgin Islands,Slovakia,3
Virgin Islands,Slovenia,1
Virgin Islands,Sweden,12
Virgin Islands,Trinidad and Tobago,6
Virgin Islands,Turkey,16
Virgin Islands,Tanzania,1
Virgin Islands,Uganda,1
Virgin Islands,Uruguay,3
Virgin Islands,United States,330
Virgin Islands,Saint Vincent and the Grenadines,6
Virgin Islands,Venezuela,18
Virgin Islands,Vietnam,1
Virgin Islands,South Africa,16
Vietnam,United Arab Emirates,125
Vietnam,Australia,39233
Vietnam,Austria,811
Vietnam,Azerbaijan,59
Vietnam,Belgium,446
Vietnam,Bulgaria,323
Vietnam,Bahrain,100
Vietnam,Belarus,105
Vietnam,Bolivia,1
Vietnam,Brazil,68
Vietnam,Canada,31364
Vietnam,Switzerland,2843
Vietnam,Chile,1
Vietnam,China,4324
Vietnam,Colombia,3
Vietnam,Cyprus,22
Vietnam,Czech Republic,46158
Vietnam,Germany,33130
Vietnam,Denmark,2358
Vietnam,Dominican Republic,9
Vietnam,Ecuador,34
Vietnam,Spain,328
Vietnam,Finland,1956
Vietnam,France,28410
Vietnam,United Kingdom,33
Vietnam,Greece,2
Vietnam,Hong Kong,1087
Vietnam,Hungary,1489
Vietnam,Ireland,138
Vietnam,Iceland,234
Vietnam,Italy,1923
Vietnam,Japan,9265
Vietnam,Kyrgyzstan,31
Vietnam,South Korea,39002
Vietnam,Kuwait,10
Vietnam,Laos,1792
Vietnam,Lithuania,24
Vietnam,Luxembourg,16
Vietnam,Latvia,6
Vietnam,Macao,3
Vietnam,Moldova,59
Vietnam,Madagascar,19
Vietnam,Mexico,23
Vietnam,Malta,1
Vietnam,Mongolia,133
Vietnam,Malaysia,91
Vietnam,New Caledonia,153
Vietnam,Netherlands,6381
Vietnam,Norway,3564
Vietnam,New Zealand,1267
Vietnam,Oman,3
Vietnam,Panama,18
Vietnam,Poland,1755
Vietnam,North Korea,327
Vietnam,Portugal,23
Vietnam,Qatar,32
Vietnam,Romania,9
Vietnam,Russia,1136
Vietnam,Saudi Arabia,77
Vietnam,Singapore,2
Vietnam,Solomon Islands,10
Vietnam,Slovakia,943
Vietnam,Slovenia,3
Vietnam,Sweden,4535
Vietnam,Thailand,5658
Vietnam,Turkmenistan,34
Vietnam,Turkey,14
Vietnam,United States,172530
Vietnam,Uzbekistan,219
Vietnam,Venezuela,2
Vietnam,Yemen,8
Vietnam,South Africa,29
Vanuatu,Australia,98
Vanuatu,Bolivia,1
Vanuatu,Colombia,33
Vanuatu,France,213
Vanuatu,Italy,6
Vanuatu,New Caledonia,292
Vanuatu,Netherlands,2
Vanuatu,New Zealand,19
Vanuatu,Solomon Islands,4
Vanuatu,Sweden,1
Vanuatu,Turkey,1
Vanuatu,United States,1
Samoa,Australia,4620
Samoa,Austria,2
Samoa,Bulgaria,2
Samoa,Brunei,11
Samoa,Canada,10
Samoa,Switzerland,5
Samoa,China,2
Samoa,Colombia,1
Samoa,Cyprus,1
Samoa,Czech Republic,1
Samoa,Germany,3
Samoa,Denmark,4
Samoa,Ecuador,1
Samoa,Spain,2
Samoa,Finland,2
Samoa,Fiji,2
Samoa,France,4
Samoa,United Kingdom,29
Samoa,Greece,1
Samoa,Hong Kong,1
Samoa,Hungary,1
Samoa,Ireland,2
Samoa,Israel,2
Samoa,Italy,9
Samoa,Japan,2
Samoa,South Korea,3
